date,open,high,low,close,volume,return,sma_5,sma_10,sma_20,sma_50,rsi_14,macd,macd_signal,bb_mid,bb_upper,bb_lower,atr_14,vwap,rel_strength_qqq,regime,vol_spike,extreme_return,trend_up,trend_down,in_play_150,in_play_120,in_play_200,moon_phase,moon_phase_sin,moon_phase_cos
2008-09-15,121.63,125.652,119.89,120.09,483606961,-0.0475850582916964,123.726,124.994,126.6185,126.5708,36.10108303249099,-1.222765667909897,-0.6759341726797418,126.6185,131.56633004005496,121.67066995994504,2.9492857142857187,136.39250500548312,2.853849809885932,volatile,0,0,0,1,1,1,0,99.77290344238281,0.6904950763231168,-0.7233370926293862
2008-09-16,117.2,122.32,117.0,122.1,581744246,0.0167374469148138,123.502,124.40500000000002,126.304,126.5124,40.045163718479465,-1.3727011729297658,-0.8152875727297466,126.304,131.5672845458452,121.04071545415478,3.2371428571428607,136.31855176902312,2.879037962744636,volatile,0,0,0,1,1,1,1,99.44010162353516,0.7399422409158105,-0.6726704097167413
2008-09-17,119.64,121.8516875,116.0,116.61,624095548,-0.0449631449631449,122.08,123.278,125.785,126.2998,30.499675535366634,-1.9124774099347377,-1.034725540170745,125.785,132.58594575466535,118.98405424533462,3.563571428571431,136.2097543859682,2.900024869435464,volatile,0,0,0,1,1,1,1,96.62028503417969,0.9905163172130529,-0.13739514305349676
2008-09-18,118.05,121.79,113.8,120.07,776114658,0.0296715547551666,120.992,122.882,125.4095,126.2054,34.535452322738365,-2.0375730097541838,-1.235295034087433,125.4095,132.6106738078269,118.2083261921731,4.01214285714286,136.09971092812353,2.888381044022131,volatile,0,0,0,1,1,1,1,91.34923553466797,0.5539412104262007,0.8325557851528963
2008-09-19,126.7,128.0,116.52,124.12,501146907,0.0337303239776798,120.598,122.852,125.2255,126.18179999999998,43.39836019225334,-1.7892852545158036,-1.3460930781731069,125.2255,132.35721559783667,118.09378440216337,4.712142857142859,136.0472005678303,2.893240093240093,volatile,0,0,1,0,0,1,0,83.85060119628906,-0.8459882510839268,0.5332015369707394
2008-09-22,124.4505,124.75,120.36,121.31,249966466,-0.0226393812439574,120.842,122.284,124.8085,126.1312,41.06474050294276,-1.798526639961338,-1.4365797905307534,124.8085,131.825301715582,117.791698284418,4.797857142857144,136.01505050131124,2.9674657534246576,volatile,0,0,0,0,0,0,0,52.554588317871094,-0.9826368429621373,0.18553930810856198
2008-09-23,120.85,122.02,118.28,118.55,328230198,-0.0227516280603413,120.132,121.81699999999998,124.38500000000002,126.0478,38.34624031976018,-2.0054419517495887,-1.5503522227745206,124.38500000000002,131.84802746526995,116.92197253473007,4.952857142857144,135.96516306212447,2.9221099334483607,volatile,0,0,0,1,0,0,0,41.15601348876953,0.6193318649096612,-0.7851293148950186
2008-09-24,119.35,120.0,117.79,118.93,311871169,0.0032053985660058,120.596,121.338,123.962,126.0066,43.02516411378557,-2.1143876581164704,-1.6631593098429107,123.962,131.66310204007084,116.26089795992914,4.830714285714286,135.9190538975893,2.9113831089351287,volatile,0,0,0,1,0,0,0,30.303442001342773,0.16382572791280592,0.9864892958739285
2008-09-25,119.4,121.91,118.436875,120.79,328252953,0.0156394517783569,120.74,120.866,123.57,125.94320000000002,45.22745201156982,-2.027272326545045,-1.7359819131833378,123.57,131.06605089012692,116.0739491098731,4.8680803571428575,135.8760754576248,2.9106024096385545,volatile,0,0,0,0,0,0,0,20.55403709411621,-0.943072446929789,-0.33258737174141234
2008-09-26,118.83,121.5,118.51,120.85,285917303,0.0004967298617433,120.086,120.342,123.103,125.8562,41.35698198198197,-1.9311304305668957,-1.7750116166600494,123.103,130.0025563549217,116.2034436450783,4.808794642857142,135.8389866435596,2.9418208373904577,volatile,0,0,1,0,0,0,0,12.378897666931152,0.4861669322617204,-0.8738659588147532
2008-09-29,119.18,121.18,110.97,111.38,459562289,-0.0783616052958212,118.1,119.471,122.2325,125.5642,35.6380397865114,-2.589239994338243,-1.9378572921956885,122.2325,130.38950893323312,114.07549106676689,5.212366071428571,135.74233256297595,2.9450026441036488,bear,0,0,0,1,0,0,0,0.22706973552703857,0.04829550395032533,0.998833091311148
2008-09-30,113.51,116.8,112.71,115.99,328510275,0.041389836595439,117.588,118.86,121.63249999999998,125.363,41.4736377674829,-2.707596604195146,-2.09180515459558,121.63249999999998,129.77168106574945,113.49331893425052,5.431651785714285,135.6866935220381,2.980981752762786,bear,0,0,0,1,0,0,0,0.6067484617233276,0.1287413493801505,0.9916782063551554
2008-10-01,115.27,116.69,113.95,116.06,333084914,0.0006035003017501,117.01399999999998,118.805,121.0415,125.1346,39.165329052969504,-2.7638862944910585,-2.226221382574676,121.0415,128.98479449085346,113.09820550914658,5.331651785714285,135.6307981579212,3.014545454545454,bear,0,0,0,1,0,0,0,3.0453615188598633,0.603569559338765,0.7973103454989211
2008-10-02,114.95,115.11,111.06,111.85,365632407,-0.0362743408581768,115.226,117.98300000000002,120.4325,124.8082,34.92802709568163,-3.112331079828408,-2.403443322025422,120.4325,129.2325068779878,111.63249312201222,5.518794642857142,135.55668604156412,3.043537414965986,bear,0,0,0,1,0,0,0,7.315756797790527,0.9998991653890058,0.014200670912660958
2008-10-03,112.86,115.45,109.68,110.34,461832495,-0.0135002235136342,113.124,116.605,119.72849999999998,124.5048,38.59649122807018,-3.470316811020595,-2.616818019824457,119.72849999999998,129.3954448175348,110.06155518246516,5.488080357142856,135.45781152086272,3.0497512437810945,bear,0,0,0,1,0,0,0,13.148052215576172,0.3372956828705133,-0.9413987583999217
2008-10-06,107.15,107.62,100.64,104.72,610790992,-0.0509334783396774,111.792,114.946,118.615,124.0896,31.25539257981019,-4.15956128063246,-2.925366671986058,118.615,129.7752178812913,107.45478211870872,5.800937499999999,135.29923781609455,3.004016064257028,bear,0,0,0,1,0,1,0,37.211849212646484,0.9979722600378556,-0.06365035895370008
2008-10-07,106.84,107.33,99.65,100.03,540213491,-0.0447860962566845,108.6,113.094,117.4555,123.6174,31.80421422300265,-5.026296277842548,-3.345552593157356,117.4555,131.1354668743827,103.77553312561729,5.913794642857142,135.13904242521474,3.063705972434916,bear,0,0,0,1,0,1,0,46.531375885009766,-0.45808555959583414,-0.8889081055372211
2008-10-08,97.52,102.18,96.81,97.51,725787952,-0.0251924422673197,104.89,110.952,116.145,123.042,24.719856566562115,-5.849108070211216,-3.846263688568128,116.145,132.12625810211176,100.16374189788826,5.726651785714284,134.910808989971,3.0104970669959865,bear,0,0,0,1,1,1,0,56.067054748535156,-0.5946399927022341,0.8039920889406107
2008-10-09,99.66,100.62,90.25,90.7,534758440,-0.069838990872731,100.66,107.943,114.40449999999998,122.2854,14.73195441114396,-6.970352544913595,-4.471081459837222,114.40449999999998,133.39098214416038,95.4180178558396,5.6473660714285705,134.7141128009444,2.87753807106599,bear,0,0,0,1,0,0,0,65.53849029541016,0.9815579321832886,0.1911649177230662
2008-10-10,86.76,93.94,83.58,88.5,871546886,-0.0242557883131202,96.292,104.708,112.525,121.5188,14.924096643147324,-7.944884796661469,-5.1658421272020725,112.525,133.92914470438632,91.12085529561368,6.073794642857142,134.38142453378137,2.8256704980842917,bear,0,0,0,1,1,1,0,74.62596130371094,-0.16959913966269277,-0.9855131312294496
2008-10-13,93.87,101.35,89.947875,101.35,456904722,0.1451977401129942,95.618,103.705,111.588,121.0226,34.87513190291945,-7.592795993368071,-5.651232900435272,111.588,133.23709002585008,89.93890997414994,6.724508928571427,134.2572338172349,2.884998576715058,bear,0,0,0,0,0,0,0,95.57930755615234,0.9965024828531768,0.08356315975030047
2008-10-14,104.7,105.53,97.11,99.85,546688419,-0.0148001973359644,95.582,102.091,110.4755,120.5198,33.54605036219384,-7.350073472344832,-5.991001014817185,110.4755,132.13686553502797,88.81413446497206,7.168080357142856,134.10314309685722,2.970842011306159,bear,0,0,0,0,0,0,0,98.94062805175781,0.8071208197330278,-0.5903862992596332
2008-10-15,97.46,97.8,89.71,90.02,484627451,-0.0984476715072608,94.084,99.487,109.146,119.753,26.67172100075814,-7.860304278126122,-6.364861667478972,109.146,132.4256006476868,85.86639935231321,7.644285714285714,133.92882331964066,2.941830065359477,bear,0,0,0,1,0,0,0,99.7974624633789,0.6867058716173957,-0.726935379443175
2008-10-16,91.29,94.77,86.54,93.77,708811161,0.0416574094645634,94.698,97.679,107.831,119.0498,30.5571510626077,-7.871336342164156,-6.6661566024160095,107.831,131.48071204898673,84.18128795101325,8.018571428571429,133.69789718518985,2.906695598264104,bear,0,0,0,1,1,1,0,97.92942810058594,0.9145584926450391,-0.4044536605481944
2008-10-17,91.99,98.59,91.65,93.21,476770069,-0.0059720592940173,95.64,95.966,106.2855,118.3738,35.040342499588334,-7.834950223194937,-6.899915326571795,106.2855,129.4888931048658,83.08210689513419,7.784999999999998,133.54189911903066,2.8857585139318886,bear,0,0,0,1,0,0,0,93.34483337402344,0.8477347512931293,0.5304203912463926
2008-10-20,95.35,99.1,94.0895,98.81,321294111,0.0600793906233236,95.132,95.375,105.1605,117.7626,36.08230719377836,-7.270431751373522,-6.974018611532141,105.1605,127.46095029047352,82.86004970952648,7.818571428571427,133.4519514064202,2.9762048192771084,bear,0,0,1,0,0,0,0,66.85599517822266,0.9961322037574414,-0.08786713058557914
2008-10-21,96.97,98.64,95.22,95.86,356501918,-0.0298552778058901,94.334,94.958,104.026,117.0656,34.365325077399376,-6.980618911611742,-6.975338671548062,104.026,125.75980427861256,82.29219572138744,7.879285714285714,133.34423809296882,3.045108005082592,bear,0,0,1,0,0,0,0,55.72172164916992,-0.6520577196257729,0.758169328235083
2008-10-22,93.2,95.86,87.53,90.64,516167991,-0.0544544126851658,94.458,94.271,102.6115,116.2914,33.83630544124371,-7.090416613660352,-6.998354259970521,102.6115,123.93971829852312,81.28328170147688,8.117142857142856,133.16780636179917,2.9611238157464883,bear,0,0,0,1,0,0,0,44.50327682495117,-0.04430117144205529,-0.999018221159585
2008-10-23,90.29,92.45,85.81,91.69,634666348,0.0115842894969109,94.042,94.37,101.1565,115.5538,35.68687643898696,-7.011877302004294,-7.001058868377275,101.1565,121.194474763722,81.118525236278,8.179285714285713,132.95816581366583,3.007215480485405,bear,0,0,0,1,0,1,0,33.77213668823242,0.7849478504681668,0.6195618387581698
2008-10-24,84.06,89.92,84.0,87.04,545812560,-0.0507143636165339,92.808,94.224,99.466,114.7038,36.226238703646,-7.241376390570025,-7.049122372815826,99.466,118.16870388557648,80.7632961144235,8.035714285714285,132.75943809595495,2.949508641138597,bear,0,0,0,1,0,0,0,24.01274299621582,-0.9222740992861115,0.3865365258109405
2008-10-27,85.97,89.51,83.7,83.95,400238591,-0.035500919117647,89.836,92.484,98.0945,113.7794,37.15244487056568,-7.585156287417021,-7.156329155736065,98.0945,117.13844085156413,79.0505591484359,7.902142857142857,132.60502750996704,2.9261066573719066,bear,0,0,0,1,0,0,0,4.001999855041504,0.7522809506693998,0.6588424479797458
2008-10-28,87.34,94.24,84.53,93.76,639939456,0.1168552709946397,89.41600000000001,91.875,96.983,113.08679999999998,47.31644482610562,-6.985494881386416,-7.122162300866135,96.983,114.129556014485,79.83644398551502,8.253571428571428,132.40953171237194,2.942875078468299,bear,0,0,1,0,0,1,0,1.097712755203247,0.23144581126295627,0.9728477971650201
2008-10-29,93.77,97.17,92.1,93.08,531381584,-0.0072525597269624,89.90400000000001,92.181,95.834,112.4086,51.86695952306244,-6.490312926446322,-6.995792425982172,95.834,110.49808631208904,81.16991368791098,7.874999999999999,132.24585863196742,2.9288860918816866,bear,0,0,1,0,0,0,0,0.1875447928905487,0.03989386986194867,0.9992039227041885
2008-10-30,95.78,96.54,92.9,96.3,414582025,0.0345938977223894,90.826,92.434,95.0565,111.783,56.02223594811611,-5.771520079397021,-6.750937956665142,95.0565,107.64749975128332,82.46550024871667,7.394999999999999,132.12952547693789,2.932399512789281,bear,0,0,1,0,0,0,0,1.2150557041168213,0.2556606388917709,0.9667665890593508
2008-10-31,95.08,98.57,94.48,96.83,411499930,0.0055036344755972,92.784,92.796,94.381,111.1636,45.69031273836766,-5.100311779521974,-6.420812721236509,94.381,104.77803378752428,83.98396621247572,6.769285714285713,132.0164964554723,2.944055944055944,bear,0,0,1,0,0,0,0,4.059474945068359,0.7602815775848373,0.6495936597482391
2008-11-03,96.78,97.69,95.95,97.11,205566755,0.0028916658060518,95.416,92.626,94.0005,110.5128,47.3252635689184,-4.49397693740309,-6.035445564469826,94.0005,103.3038541772493,84.6971458227507,6.292142857142856,131.96075011726688,2.958866544789762,bear,0,0,1,0,0,0,0,21.689186096191406,-0.9952490033548237,-0.09736231982255798
2008-11-04,99.06,100.86,96.7141875,100.41,346977620,0.0339820821748533,96.746,93.081,94.0195,109.9806,61.62452450212575,-3.704466996285418,-5.569249850832945,94.0195,103.3761018910362,84.6628981089638,5.863986607142856,131.87592992769146,2.975111111111111,bear,0,0,1,0,0,0,0,29.901376724243164,0.07893671579771114,0.9968796290922347
2008-11-05,99.2,100.711375,95.0,96.19,390404104,-0.0420276864854097,97.368,93.636,93.9535,109.3566,52.67936226749336,-3.38032710513869,-5.131465301694094,93.9535,103.22466474826368,84.6823352517363,5.684084821428571,131.76831121567182,3.006877149109097,bear,0,0,0,0,0,0,0,38.91085433959961,0.9109580019243319,-0.41249911361120406
2008-11-06,94.46,95.44,90.06,90.86,477982837,-0.0554111654018089,96.28,93.553,93.9615,108.6012,47.64670538754257,-3.513034288939508,-4.807779099143177,93.9615,103.22111298497688,84.70188701502312,5.626227678571428,131.61782397146794,2.973167539267016,bear,0,0,0,1,0,0,0,48.47489929199219,-0.7766747590957309,-0.6299018324974046
2008-11-07,91.65,94.0,90.86,93.86,380538559,0.033017829627999,95.686,94.235,94.2295,107.8746,44.77075850412,-3.33765633563317,-4.513754546441176,94.2295,103.12672481865316,85.33227518134683,5.429799107142856,131.5075656430855,3.009297851875601,bear,0,0,0,1,0,0,0,58.317623138427734,-0.15730167846723914,0.9875505971601604
2008-11-10,95.21,95.53,90.92,92.63,301903186,-0.013104623907948,94.79,95.103,93.7935,107.1514,46.45910984433238,-3.260335644744899,-4.2630707661019205,93.7935,102.05333120765314,85.53366879234687,5.502656249999999,131.4177054056446,3.0103997400065,bear,0,0,0,1,0,0,0,85.8287582397461,-0.5542965534860472,0.8323192481214703
2008-11-11,90.76,92.1376875,88.65,89.77,418596705,-0.0308755262873798,92.662,94.704,93.2895,106.387,48.99421965317919,-3.390750081858144,-4.0886066292531655,93.2895,101.21673347242204,85.36226652757796,5.1919419642857125,131.28466054623837,2.982392026578073,bear,0,0,0,1,0,0,0,92.707763671875,0.7682793324136845,0.6401147298617516
2008-11-12,88.23,90.151625,85.12,85.82,454330554,-0.0440013367494709,90.588,93.978,93.0795,105.5458,43.64030335861321,-3.769385323677838,-4.0247623681381,93.0795,101.5736675965257,84.5853324034743,5.077058035714283,131.12756860164615,2.989202368512713,bear,0,0,0,1,0,0,0,97.5018310546875,0.9475228360178228,-0.3196880905269103
2008-11-13,86.13,91.73,82.09,91.17,753800996,0.0623397809368446,90.65,93.465,92.9495,104.8886,54.40768409818569,-3.5963002815288405,-3.9390699508162488,92.9495,101.47868327675008,84.42031672324991,5.216343749999998,130.89980664924846,2.993105712409718,bear,0,0,0,0,1,1,0,99.70862579345703,0.7003229435378678,-0.713826151632494
2008-11-14,89.41,92.06,86.52,86.62,540352274,-0.0499067675770538,89.202,92.444,92.62,104.1326,52.763403022148616,-3.7826718264943935,-3.9077903259518783,92.62,101.60386155397693,83.63613844602307,5.197058035714284,130.7196139514764,2.9889579020013803,bear,0,0,0,1,0,0,0,99.013916015625,0.7978167589426755,-0.602900007588493
2008-11-17,86.38,88.56,85.16,85.47,415543773,-0.0132763795890095,87.77,91.28,91.953,103.3022,39.54602774274905,-3.977319939199674,-3.921696248601438,91.953,100.98254239092132,82.9234576090787,4.704915178571428,130.57844826176645,3.01268946069792,bear,0,0,0,1,0,0,0,80.6324234008789,-0.9925232594454373,-0.12205564083566676
2008-11-18,85.15,87.22,82.91,87.08,524140602,0.0188370188370188,87.232,89.947,91.514,102.5794,42.60719566288813,-3.9560633900177606,-3.928569676884703,91.514,100.5973228327623,82.43067716723769,4.650629464285713,130.40795254716983,3.072688779110797,bear,0,0,0,1,0,0,0,70.68872833251953,0.618878235331395,-0.7854869380410463
2008-11-19,85.91,86.87,80.92,81.5,558809438,-0.0640790078089112,86.368,88.478,91.057,101.735,32.76665114112717,-4.3394542601457005,-4.010746593536902,91.057,101.18508934025468,80.9289106597453,4.830629464285713,130.2044246013787,3.0342516753536857,bear,0,0,0,1,0,0,0,59.935447692871094,0.1851962773263054,0.9827015512679718
2008-11-20,80.13,82.51,75.05,75.45,814180365,-0.0742331288343558,83.224,86.937,90.245,100.73380000000002,27.940569541890227,-5.073000334916642,-4.223197341812851,90.245,102.53309693629402,77.95690306370597,5.07134375,129.8744386752062,2.951877934272301,bear,0,0,0,1,1,1,0,49.00031661987305,-0.8420993873442157,-0.5393223728295503
2008-11-21,77.46,80.9,74.34,79.52,718768573,0.0539430086149768,81.804,85.503,89.869,99.8024,33.16746411483254,-5.265231586262345,-4.43160419070275,89.869,103.00122937741423,76.73677062258577,5.415629464285715,129.607950516917,2.9816272965879262,bear,0,0,0,1,0,1,0,38.41524887084961,0.9493158169646213,-0.3143238451991728
2008-11-24,81.92,86.985,80.361375,85.03,523462008,0.0692907444668009,81.716,84.74300000000001,89.92299999999999,99.1012,35.87954461990452,-4.916293317815104,-4.52854201612522,89.92299999999999,102.96129517431632,76.88470482568366,5.652714285714287,129.4367970530784,3.004593639575972,bear,0,0,1,0,0,0,0,12.613249778747559,0.44200644078459234,-0.8970118763455346
2008-11-25,87.3,87.51,83.82,85.66,454188290,0.0074091497118662,81.432,84.33200000000001,89.518,98.3724,39.65008846078239,-4.536626089626353,-4.530158830825447,89.518,102.55766838454552,76.47833161545448,5.508330357142858,129.29144673888692,3.0408235711750087,bear,0,0,1,0,0,0,0,6.879969120025635,0.9942889686646895,0.10672135115199814
2008-11-26,84.3,89.19,84.24,88.97,370320441,0.0386411393882792,82.926,84.647,89.3125,97.8196,48.06550665301945,-3.92342098389868,-4.408811261440094,89.3125,102.24491032607897,76.38008967392105,5.424044642857145,129.18258488286185,3.0313458262350936,bear,0,0,1,0,0,0,0,2.859933853149414,0.571650941258403,0.8204969234301747
2008-11-28,88.63,90.13,88.48,90.09,119905331,0.0125885129819041,85.854,84.539,89.002,97.22,45.986800085160745,-3.3089335536687514,-4.188835719885825,89.002,101.51957097674556,76.48442902325444,5.3176160714285725,129.14844080893414,3.09375,bear,0,0,1,0,0,0,0,0.23099389672279358,0.049129468068481466,0.9987924185571835
2008-12-01,87.51,87.55,81.86,82.11,370826753,-0.0885780885780885,86.372,84.088,88.266,96.37980000000002,40.20848845867461,-3.426370084928294,-4.036342592894319,88.266,100.57486441382234,75.95713558617767,5.576187500000001,129.02172380149096,3.0490159673226884,bear,0,0,0,1,0,0,0,9.460614204406738,0.9038267443478962,-0.4278986050473671
2008-12-02,83.47,85.49,82.038,85.27,469785220,0.0384849592010716,86.42,84.068,87.674,95.659,45.834875971862274,-3.22725203865096,-3.874524482045648,87.674,99.31253924637625,76.03546075362377,5.538473214285716,128.87291596072956,3.0639597556593605,bear,0,0,0,0,0,0,0,15.649002075195312,-0.18698462513974967,-0.9823628402791645
2008-12-03,83.4,87.83,83.14,87.32,520103726,0.0240412806379735,86.752,84.092,87.01950000000001,95.0344,51.43898695318495,-2.870937306796634,-3.673807046995845,87.01950000000001,96.99595960828566,77.04304039171436,5.514071428571431,128.7170359208237,3.051013277428372,bear,0,0,1,0,0,0,0,23.131790161132812,-0.978149510543673,0.20790270566583013
2008-12-04,86.06,88.05,83.74,85.3,444341542,-0.0231333027943196,86.018,84.472,86.475,94.3618,43.98442303750768,-2.7201957099672143,-3.483084779590119,86.475,95.48604935766534,77.46395064233465,5.133357142857145,128.57833272206096,3.067241999280834,bear,0,0,0,0,0,0,0,31.713863372802734,0.44812518689110303,0.8939708143299836
2008-12-05,83.65,88.42,82.24,87.93,472064235,0.0308323563892145,85.58599999999998,85.72,86.32849999999999,93.7046,51.39748239812247,-2.3612933681781527,-3.258726497307726,86.32849999999999,95.13226540254922,77.52473459745076,5.179071428571431,128.44083936117042,3.0383552176917763,bear,0,0,1,0,0,0,0,41.16920471191406,0.6171257780056986,-0.786864520817187
2008-12-08,90.34,92.38,88.0815,91.0,413016783,0.03491413624474,87.36399999999999,86.86800000000001,86.1855,93.1076,55.66714490674318,-1.8082924637203208,-2.968639690590245,86.1855,94.55644341661532,77.81455658338469,5.25407142857143,128.3303633945289,3.0252659574468086,bear,0,0,1,0,0,0,0,71.70768737792969,0.43542187828529094,-0.9002265203328045
2008-12-09,90.37,92.13,88.98,89.5,370862472,-0.0164835164835165,88.21,87.315,86.029,92.67,52.48562037797864,-1.4740804449716336,-2.669727841466522,86.029,94.00012922066855,78.05787077933142,5.171214285714286,128.22775338518596,2.982339220259913,bear,0,0,1,0,0,0,0,81.1742172241211,-0.9999749250478351,-0.0070816153225456485
2008-12-10,90.32,91.36,89.0,90.11,396381231,0.0068156424581005,88.768,87.76,86.04599999999999,92.1524,59.849004804392585,-1.1467738155249805,-2.365137036278214,86.04599999999999,94.05209609839945,78.03990390160055,4.899785714285715,128.1203987276461,3.012704781009696,bear,0,0,1,0,0,0,0,89.32575988769531,0.15591113762754347,0.9877710854057661
2008-12-11,89.54,91.0,87.37,87.94,366329668,-0.0240816779491732,89.29599999999999,87.657,86.152,91.59,65.67913632939994,-1.0503737632174932,-2.10218438166607,86.152,94.20151675567948,78.10248324432051,4.626214285714285,128.0160858554611,3.0230319697490544,bear,0,0,0,0,0,0,0,95.50270080566406,0.9950081017368276,0.09979417557189818
2008-12-12,85.55,89.07,85.2,88.99,415140912,0.0119399590629973,89.508,87.547,86.04299999999999,91.1328,62.86335234990492,-0.8791159015723906,-1.8575706856473344,86.04299999999999,93.86215623392262,78.22384376607737,4.434071428571428,127.9016067391846,2.9983153638814013,bear,0,0,0,0,0,0,0,99.11152648925781,0.7851240466793102,-0.6193385433879474
2008-12-15,89.02,89.15,86.29,87.75,256846094,-0.0139341499044836,88.85799999999999,88.111,86.0995,90.681,54.17947141979102,-0.8338384783282464,-1.6528242441835168,86.0995,93.95246853023154,78.24653146976847,4.105142857142856,127.82886827070276,3.009259259259259,bear,0,0,0,1,0,0,0,92.11466979980469,0.6816053959572786,0.7317199492988566
2008-12-16,88.3,92.02,88.18,91.88,377699953,0.0470655270655269,89.33399999999999,88.772,86.42,90.4242,58.62930077691454,-0.4594035914181233,-1.4141401136304383,86.42,94.67758726071884,78.16241273928115,4.146571428571426,127.73335472075378,3.006544502617801,volatile,0,0,1,0,0,0,0,84.58135986328125,-0.7532110597778312,0.6577789137912194
2008-12-17,90.84,92.43,90.06,90.99,288101788,-0.009686547670875,89.51,89.139,86.6155,90.2434,53.00416418798334,-0.2318047074695215,-1.1776730323982552,86.6155,95.1203183866229,78.1106816133771,3.962285714285712,127.65903940624024,3.013911891354753,volatile,0,0,1,0,0,0,0,75.39830017089844,-0.3285384629059107,-0.9444905920078936
2008-12-18,91.4,91.67,88.21,89.29,374829388,-0.0186833717990986,89.78,89.538,87.00500000000001,90.079,48.83040935672515,-0.1864573800742448,-0.9794299019334533,87.00500000000001,95.23238815113518,78.77761184886484,4.091571428571427,127.55834002105756,3.010451786918409,bear,0,0,0,1,0,0,0,65.23932647705078,0.9674098616287161,0.25321563858401075
2008-12-19,89.1,90.62,88.09,88.19,301523386,-0.0123194086683839,89.62,89.564,87.642,90.0288,61.12737920937042,-0.2365532645357859,-0.8308545744539197,87.642,93.82002421149848,81.46397578850151,3.68442857142857,127.47539994315892,2.9534494306764905,bear,0,0,0,1,0,0,0,54.71062469482422,-0.7988791342625162,0.6014915866743047
2008-12-22,88.58,88.67,85.49,87.06,244192166,-0.0128132441319877,89.482,89.16999999999999,88.019,90.0,53.53894820086992,-0.3632488633072483,-0.7373334322245855,88.019,92.89271424339618,83.14528575660383,3.664999999999999,127.40656093825336,2.980486134885313,bear,0,0,0,1,0,0,0,25.425809860229492,-0.7664274279974683,0.642330909744491
2008-12-23,87.53,87.93,85.8,86.16,221772540,-0.0103376981392143,88.338,88.83599999999998,88.0755,89.69619999999999,47.59734879867441,-0.5301670804266934,-0.695900161865007,88.0755,92.82800836816104,83.32299163183896,3.482142857142857,127.34285495886594,2.9649002064693737,bear,0,0,0,1,0,0,0,17.497690200805664,-0.5492300171722835,-0.8356712201798822
2008-12-24,86.45,86.87,86.0,86.66,62142421,0.0058031569173631,87.47200000000001,88.491,88.1255,89.4324,53.00618921308576,-0.6150156313843524,-0.6797232557688762,88.1255,92.79125644004937,83.45974355995065,3.236428571428572,127.3252556198191,2.9739190116678103,bear,0,0,0,1,0,0,0,10.869317054748535,0.7371858349936459,-0.6756900507516158
2008-12-26,87.24,87.3,86.5,87.16,74775826,0.005769674590353,87.046,88.413,88.035,89.3752,48.121034651049264,-0.6345976512926796,-0.6706981348736369,88.035,92.70200174235288,83.3679982576471,2.8521428571428564,127.3043586887474,2.9921043597665635,bear,0,0,0,0,0,0,0,2.1608457565307617,0.4437415846166652,0.8961547891307009
2008-12-29,87.24,87.33,85.6,86.91,128419175,-0.0028682882055989,86.78999999999999,88.205,87.876,89.23800000000001,38.42671194114316,-0.6626508275594034,-0.6690886734107903,87.876,92.46422933396092,83.28777066603908,2.657857142857144,127.26829804505908,3.008307372793354,bear,0,0,0,0,0,0,0,1.9756885766983032,0.40810109177572723,0.9129367441895739
2008-12-30,87.51,89.05,86.876625,88.97,168555662,0.0237026809342999,87.172,88.327,88.219,89.1532,48.54635216675809,-0.512747751101017,-0.6378204889488356,88.219,91.93506413178596,84.50293586821402,2.588098214285715,127.22347543674738,3.0169548999660902,volatile,0,0,1,0,0,0,0,5.456059455871582,0.9171628934389083,0.3985125178696019
2008-12-31,89.08,90.97,88.87,90.24,194141827,0.0142744745419804,87.988,88.163,88.4675,88.9818,50.34409740603493,-0.2881485003019861,-0.5678860912194658,88.4675,92.01406765129762,84.92093234870238,2.569526785714286,127.17368842062824,3.034297242770679,volatile,0,0,1,0,0,0,0,10.616463661193848,0.772454043677994,-0.6350706656786438
2009-01-02,90.44,93.44,89.85,92.96,227638523,0.0301418439716312,89.24799999999999,88.35999999999999,88.7495,88.92380000000001,62.91152263374486,0.1080833742590954,-0.4326921981237536,88.7495,92.776291722813,84.72270827718701,2.566669642857144,127.11976841331028,2.995810505961972,volatile,0,0,1,0,0,0,0,25.434165954589844,-0.7652841844166269,0.6436925641032201
2009-01-05,92.63,94.5533125,91.89,92.85,240697608,-0.00118330464716,90.386,88.716,89.127,88.96799999999999,60.43243243243244,0.4085148044792248,-0.2644507976031579,89.127,93.207413291757,85.046586708243,2.48047767857143,127.06275669500135,2.993230174081238,volatile,0,0,1,0,0,0,0,55.54048156738281,-0.6808029692243291,0.7324665979383204
2009-01-06,93.64,94.45,92.68,93.47,328481747,0.0066774367259021,91.698,89.244,89.404,89.0036,65.99552572706935,0.6886988047430833,-0.0738208771339096,89.404,93.87568118625953,84.93231881374047,2.402620535714288,126.98666220845816,2.983402489626556,volatile,0,0,1,0,0,1,0,66.30380249023438,0.9995645797176312,0.029506795385389018
2009-01-07,92.0,92.26,90.2,90.67,281047574,-0.0299561356584999,92.038,89.60499999999999,89.3875,89.07620000000001,46.34441087613294,0.6770059410780931,0.0763444865084908,89.3875,93.83676427980488,84.93823572019514,2.331191964285716,126.91641304117452,2.978646517739816,volatile,0,0,0,0,0,0,0,76.5875015258789,-0.5545196317950339,-0.8321706423287833
