date,open,high,low,close,volume,days_since_new_moon,moon_phase,moon_phase_sin,moon_phase_cos,is_full_moon
2010-06-25,107.74,108.42,106.77,107.8675,238726472,13.554061569999973,0.4589837920762307,0.2548692012682942,-0.966975537562798,0
2010-06-28,108.03,108.32,107.14,107.53,169333229,16.554061569999973,0.5605733686852363,-0.3714717523239564,-0.9284442563909635,0
2010-06-29,106.02,107.511375,103.55,104.21,373760407,17.554061569999973,0.5944365608882383,-0.5591518373665224,-0.8290652705123054,0
2010-06-30,103.92,104.88,102.88,103.22,284101670,18.554061569999973,0.6282997530912401,-0.7216141761341666,-0.6922954432915244,0
2010-07-01,103.15,103.49,101.13,102.76,382924764,19.554061569999973,0.662162945294242,-0.8515317176105355,-0.5243030935472831,0
2010-07-02,103.11,103.42,101.62,102.2,233385146,20.554061569999973,0.696026137497244,-0.9430451810445484,-0.332664675775254,0
2010-07-06,103.64,104.37,101.88,102.87,256936431,24.554061569999973,0.8314789063092515,-0.8717923401375709,0.48987561245428185,0
2010-07-07,103.13,106.24,103.02,106.1075,253769702,25.554061569999973,0.8653420985122534,-0.7486878689675982,0.662922676381459,0
2010-07-08,107.0,107.28,105.91,107.16,210842046,26.554061569999973,0.8992052907152552,-0.5918175770365632,0.8060719294892805,0
2010-07-09,107.13,107.97,106.93,107.96,144999850,27.554061569999973,0.9330684829182572,-0.40825631406439444,0.9128673408697203,0
2010-07-12,107.6,108.24,107.15,108.03,131283538,1.0234728999999732,0.03465805952726283,0.21604600643024707,0.976383184567177,0
2010-07-13,109.15,110.09,108.93,109.66,213025882,2.023472899999973,0.06852125173026472,0.41735406065412484,0.908743961771143,0
2010-07-14,109.31,110.08,108.86,109.651,184426719,3.023472899999973,0.10238444393326661,0.599839447929517,0.8001203888838306,0
2010-07-15,109.61,110.06,108.17,109.68,232337892,4.023472899999973,0.1362476361362685,0.7552720778093184,0.6554113887335152,0
2010-07-16,109.09,109.205875,106.45,106.66,282693306,5.023472899999973,0.17011082833927038,0.8766419391280224,0.48114333681540333,0
2010-07-19,107.05,107.63,106.22,107.29,186708979,8.023472899999973,0.2717004049482761,0.9907190486979774,-0.13592559195006104,0
2010-07-20,105.87,108.56,105.82,108.48,258162303,9.023472899999973,0.30556359715127795,0.9396753383906953,-0.34206762258409124,0
2010-07-21,109.04,109.07,106.63,107.07,264526950,10.023472899999973,0.33942678935427983,0.8462522729945656,-0.5327824044124686,0
2010-07-22,108.34,109.94,108.33,109.461,274781292,11.023472899999973,0.3732899815572817,0.7146632324932448,-0.6994687013171542,0
2010-07-23,109.24,110.57,108.93,110.41,222020785,12.023472899999973,0.40715317376028365,0.5508428822390841,-0.8346089617818266,0
2010-07-26,110.6,111.67,110.29,111.56,182126480,15.023472899999973,0.5087427503692893,-0.054904697905069424,-0.9984915994378486,1
2010-07-27,112.17,112.29,111.11,111.55,204855535,16.023472899999973,0.5426059425722912,-0.2645150556747464,-0.9643815558799257,0
2010-07-28,111.32,111.66,110.46,110.83,163056171,17.023472899999973,0.576469134775293,-0.4621957851858105,-0.8867779068946586,0
2010-07-29,111.52,111.82,109.41,110.29,220149031,18.023472899999973,0.610332326978295,-0.6390314860995471,-0.7691805768305675,0
2010-07-30,109.17,110.86,108.98,110.27,220070531,19.023472899999973,0.6441955191812969,-0.7870468688076923,-0.6168932049390781,0
2010-08-02,111.99,112.94,111.54,112.76,188263197,22.023472899999973,0.7457850957903025,-0.9996493452096173,-0.026479928662739127,0
2010-08-03,112.48,112.77,111.85,112.22,146657242,23.023472899999973,0.7796482879933044,-0.9826989405431487,0.18521013000204212,0
2010-08-04,112.53,113.11,112.16,112.97,158171627,24.023472899999973,0.8135114801963064,-0.921428816453122,0.38854721233049483,0
2010-08-05,112.25,112.91,112.08,112.85,140473721,25.023472899999973,0.8473746723993082,-0.8186022553617369,0.5743608164879266,0
2010-08-06,111.74,112.57,110.92,112.392,239728279,26.023472899999973,0.8812378646023101,-0.6788567348817606,0.7342707494553184,0
2010-08-09,112.92,113.18,112.32,112.992,120800381,29.023472899999973,0.9828274412113158,-0.10768913105695058,0.9941846161816217,0
2010-08-10,112.03,112.98,111.370125,112.375,242916211,0.49288422999997294,0.016690633414317674,0.10467822466444134,0.9945061434104369,0
2010-08-11,110.65,110.69,109.12,109.3,273408176,1.492884229999973,0.05055382561731957,0.3123245927511874,0.949975446399961,0
2010-08-12,107.65,109.02,107.6,108.63,239542543,2.492884229999973,0.08441701782032146,0.505885122593151,0.8626008594587142,0
2010-08-13,108.29,108.96,108.18,108.31,158698476,3.492884229999973,0.11828021002332335,0.6766302348449743,0.7363229762092415,0
2010-08-16,107.57,108.61,107.18,108.26,147895278,6.492884229999973,0.21986978663232903,0.9821336150787973,0.1881849147308386,0
2010-08-17,109.19,110.39,108.88,109.59,172270222,7.492884229999973,0.2537329788353309,0.9997249441500127,-0.02345284725261134,0
2010-08-18,109.54,110.38,108.91,109.79,182922040,8.492884229999973,0.2875961710383328,0.972228681083425,-0.23403288589167182,0
2010-08-19,109.22,109.49,107.43,107.88,265847589,9.492884229999973,0.3214593632413347,0.9008849072651337,-0.43405804204264126,0
2010-08-20,107.56,107.937625,106.749875,107.53,209714149,10.492884229999973,0.3553225554443366,0.7889112266914322,-0.6145071817320118,0
2010-08-23,108.04,108.57,107.07,107.123625,163490258,13.492884229999973,0.45691213205334225,0.26743401139245276,-0.9635761773469401,0
2010-08-24,105.95,106.39,104.97,105.53,280795568,14.492884229999973,0.4907753242563442,0.05792790053049637,-0.998320769262129,1
2010-08-25,104.95,106.34,104.29,105.94,272330717,15.492884229999973,0.524638516459346,-0.15419075848062921,-0.9880410973229647,0
2010-08-26,106.44,106.58,104.88,105.23,224492677,16.492884229999973,0.5585017086623479,-0.3593554147228201,-0.9332007747046666,0
2010-08-27,105.89,106.97,104.31,106.86,272704063,17.492884229999973,0.5923649008653499,-0.5483131427830704,-0.8362730998013461,0
2010-08-30,106.58,106.91,105.3,105.311,167238558,20.492884229999973,0.6939544774743555,-0.9386352422590225,-0.3449114117992418,0
2010-08-31,104.92,105.98,104.49,105.31,273933006,21.492884229999973,0.7278176696773574,-0.9903029211215179,-0.13892488768463565,0
2010-09-01,106.73,108.61,106.66,108.46,267834949,22.492884229999973,0.7616808618803593,-0.9973079410579978,0.07332714846942599,0
2010-09-02,108.72,109.49,108.49,109.47,156112147,23.492884229999973,0.7955440540833612,-0.9593343756892504,0.28227213043606786,0
2010-09-03,110.54,110.99,109.95,110.89,212197260,24.492884229999973,0.8294072462863631,-0.8780948327054028,0.4784866401228674,0
2010-09-07,110.37,110.51,109.55,109.64,141973690,28.492884229999973,0.9648600150983706,-0.21900152554613422,0.9757245163510376,0
2010-09-08,109.86,110.85,109.81,110.41,150268927,29.492884229999973,0.9987232073013725,-0.008022239074874874,0.9999678213223793,0
2010-09-09,111.65,111.68,110.62,110.92,147017889,0.9622955599999727,0.03258639950437441,0.20331885035584543,0.9791125803961348,0
2010-09-10,111.12,111.61,110.87,111.482,127818961,1.9622955599999727,0.06644959170737631,0.4054902602137849,0.9140993648787624,0
2010-09-13,112.58,112.95,112.13,112.72,178503456,4.962295559999973,0.168039168316382,0.8703049893972234,0.49251317284951734,0
2010-09-14,112.5,113.29,112.08,112.65,209823581,5.962295559999973,0.20190236051938387,0.9546821339347842,0.29762732257930713,0
2010-09-15,112.32,113.21,111.98,113.08,168608341,6.962295559999973,0.23576555272238575,0.99600311694714,0.08931848090726532,0
2010-09-16,112.73,113.12,112.35,113.05,199962858,7.962295559999973,0.26962874492538763,0.9924043622179571,-0.12301862399965945,0
2010-09-17,113.04,113.15,112.18,112.49,195836810,8.962295559999973,0.30349193712838957,0.9440481735752861,-0.32980758931408277,0
2010-09-20,112.88,114.46,112.521625,114.21,214786712,11.962295559999973,0.4050815137373952,0.5616597016686348,-0.8273683457333257,0
2010-09-21,114.3,114.84,113.51,113.98,268632440,12.962295559999973,0.43894470594039714,0.3742813987756209,-0.9273151754018504,0
2010-09-22,113.8,114.44,113.1,113.42,191322353,13.962295559999973,0.472807898143399,0.1700230058623369,-0.9854400932971703,0
2010-09-23,112.49,113.67,112.18,112.498,202354235,14.962295559999973,0.5066710903464009,-0.04190342413176845,-0.9991216657875223,1
2010-09-24,113.75,114.9,113.65,114.82,209671704,15.962295559999973,0.5405342825494028,-0.25194000981671094,-0.9677428539925035,0
2010-09-27,114.86,114.99,114.16,114.27,128799460,18.962295559999973,0.6421238591584084,-0.77895055405888,-0.6270853485223236,0
2010-09-28,114.42,115.04,113.18,114.67,209207409,19.962295559999973,0.6759870513614104,-0.8938049413193792,-0.44845593637843717,0
2010-09-29,114.38,114.91,114.02,114.47,179665724,20.962295559999973,0.7098502435644123,-0.9683487282684857,-0.24960116277935612,0
2010-09-30,115.05,115.79,113.59,114.13,287106609,21.962295559999973,0.7437134357674141,-0.9992199903268069,-0.03948937744882957,0
2010-10-01,114.99,115.12,113.93,114.61,174638619,22.962295559999973,0.777576627970416,-0.9850264336633154,0.1724033786923274,0
2010-10-04,114.37,114.85,113.18,113.75,166153198,25.962295559999973,0.8791662045794217,-0.6883566817281404,0.7253723724544682,0
2010-10-05,114.8,116.32,114.67,116.04,229634076,26.962295559999973,0.9130293967824236,-0.5196595440729782,0.8543734302129627,0
2010-10-06,116.02,116.33,115.56,116.03,148626519,27.962295559999973,0.9468925889854255,-0.3275257624581118,0.9448422486988145,0
2010-10-07,116.5,116.53,115.19,115.89,164859971,28.962295559999973,0.9807557811884273,-0.12062056988791525,0.9926986844556177,0
2010-10-08,116.05,116.86,115.61,116.5375,177760079,0.43170688999997253,0.014618973391429264,0.09172461004116432,0.9957844123668516,0
2010-10-11,116.72,116.97,116.25,116.65,103098291,3.4317068899999725,0.11620855000043494,0.6669887455406139,0.7450677910916284,0
2010-10-12,116.27,117.35,115.65,117.01,182209984,4.4317068899999725,0.15007174220343683,0.8092818678712937,0.5874205123544376,0
2010-10-13,117.66,118.55,117.38,117.92,194347147,5.4317068899999725,0.1839349344064387,0.9150763802626926,0.40328057018077107,0
2010-10-14,117.809875,118.01,116.72,117.46,217764255,6.4317068899999725,0.21779812660944062,0.9796009505068541,0.20095267543893983,0
2010-10-15,118.28,118.35,116.76,117.7,243704938,7.4317068899999725,0.2516613188124425,0.9999455206692834,-0.010438184393649163,0
2010-10-18,117.74,118.67,117.31,118.28,141502179,10.431706889999973,0.35325089542144816,0.7968429769792844,-0.6041864530414361,0
2010-10-19,117.19,117.85,116.02,116.73,280604682,11.431706889999973,0.38711408762445004,0.6512899385080766,-0.7588289767781314,0
2010-10-20,116.94,118.44,116.87,117.87,200051747,12.431706889999973,0.420977279827452,0.47636372566251706,-0.8792483158203523,0
2010-10-21,118.4,119.09,117.21,118.13,221546107,13.431706889999973,0.45484047203045386,0.2799535101444259,-0.960013558319785,0
2010-10-22,118.31,118.53,118.0,118.347,108212321,14.431706889999973,0.48870366423345574,0.07091739211504927,-0.9974821920694125,1
2010-10-25,119.14,119.76,118.61,118.7,151145700,17.431706889999973,0.5902932408424614,-0.537381547447177,-0.8433392392526731,0
2010-10-26,118.1,118.84,117.87,118.72,158982885,18.431706889999973,0.6241564330454633,-0.7033489971362444,-0.7108447004989482,0
2010-10-27,117.89,118.51,117.26,118.38,190023965,19.431706889999973,0.6580196252484652,-0.837595409054893,-0.5462910677744661,0
2010-10-28,119.06,119.11,117.83,118.4,168575989,20.431706889999973,0.6918828174514671,-0.9340662704074085,-0.3570997094470868,0
2010-10-29,118.28,118.72,118.07,118.49,144305475,21.431706889999973,0.725746009654469,-0.9884107456211697,-0.151803155239287,0
2010-11-01,119.07,119.75,117.85,118.53,174074708,24.431706889999973,0.8273355862634747,-0.8842485495749931,0.46701659775057325,0
2010-11-02,119.42,119.75,119.1,119.475,158345856,25.431706889999973,0.8611987784664765,-0.7656902600698331,0.6432094725936423,0
2010-11-03,119.675,120.02,118.45,119.95,226702775,26.431706889999973,0.8950619706694785,-0.6125993420132559,0.7903936020521205,0
2010-11-04,121.28,122.32,119.972375,122.26,215039313,27.431706889999973,0.9289251628724803,-0.43188019537420397,0.9019309823060404,0
2010-11-05,122.34,122.92,122.18,122.725,180654096,28.431706889999973,0.9627883550754822,-0.23168325315210356,0.9727912778231816,0
2010-11-08,122.34,122.69,121.94,122.49,155901614,1.9011182199999723,0.0643779316844879,0.3935577575167562,0.9192998920365334,0
2010-11-09,122.82,122.95,121.12,121.61,186621575,2.9011182199999723,0.09824112388748979,0.5788088153412234,0.8154632764774203,0
2010-11-10,121.58,122.16,120.66,122.1,221387386,3.9011182199999723,0.13210431609049167,0.7379555972400177,0.6748492694684709,0
2010-11-11,121.05,121.82,120.68,121.635,158017547,4.901118219999972,0.16596750829349358,0.8638205838021397,0.5037995623258624,0
2010-11-12,120.82,121.35,119.65,120.198,239068789,5.901118219999972,0.19983070049649546,0.950727264491616,0.3100284963552367,0
2010-11-15,120.58,121.05,119.98,120.03,163940710,8.901118219999972,0.3014202771055011,0.9482610585802764,-0.3174916767101365,0
2010-11-16,119.29,119.49,117.59,118.16,300331917,9.901118219999972,0.335283469308503,0.8598340135512762,-0.5105736667125554,0
2010-11-17,118.21,118.71,117.86,118.218,172308826,10.901118219999972,0.36914666151150494,0.7326284569566057,-0.6806287857983844,0
2010-11-18,119.36,120.39,119.35,119.9575,197723674,11.901118219999972,0.4030098537145068,0.5723813590368937,-0.8199875485805126,0
2010-11-19,119.9,120.34,119.25,120.29,156852807,12.901118219999972,0.4368730459175087,0.3863198634525535,-0.9223648752538229,0
2010-11-22,119.69,120.24,118.77,120.19,181592166,15.901118219999972,0.5384626225265143,-0.23932227773677797,-0.9709401873333294,0
2010-11-23,118.77,119.015,117.99,118.4475,222308913,16.901118219999972,0.5723258147295163,-0.43895607077130794,-0.8985085241293007,0
2010-11-24,119.2,120.23,119.18,120.2,140159033,17.901118219999972,0.6061890069325182,-0.6187929462625065,-0.7855541290425294,0
2010-11-26,119.16,119.81,118.8,118.8,76007704,19.901118219999972,0.673915391338522,-0.8878920052041062,-0.4600519395618622,0
2010-11-29,118.5,119.48,117.74,119.162,223642224,22.901118219999972,0.7755049679475277,-0.9871870336530408,0.159567417060345,0
2010-11-30,117.98,119.17,117.81,118.4925,233930639,23.901118219999972,0.8093681601505295,-0.9312305973982495,0.36443047961071956,0
2010-12-01,120.2,121.24,120.19,121.01,221037149,24.901118219999972,0.8432313523535314,-0.8332756638493521,0.5528577285671435,0
2010-12-02,121.2,122.65,121.13,122.56,191213570,25.901118219999972,0.8770945445565332,-0.6977400002308055,0.7163510955375971,0
2010-12-03,122.14,123.03,122.11,122.89,151288823,26.901118219999972,0.9109577367595352,-0.5307362645863222,0.8475370301367116,0
2010-12-06,122.63,123.04,122.5,122.76,103050459,0.3705295499999721,0.012547313368540855,0.07875545450772982,0.9968939654673814,0
2010-12-07,123.94,124.01,122.76,122.83,206580946,1.3705295499999721,0.04641050557154275,0.28749061020441175,0.9577834562385671,0
2010-12-08,122.98,123.38,122.41,123.28,138019177,2.370529549999972,0.08027369777454464,0.4832599401985396,0.8754769158574678,0
2010-12-09,123.97,124.02,123.15,123.76,123705049,3.370529549999972,0.11413688997754654,0.6572342482641744,0.7536863690611803,0
2010-12-10,124.14,124.6,123.73,124.48,117571625,4.370529549999972,0.14800008218054841,0.8015672936023647,0.5979045691638262,0
2010-12-13,125.05,125.2,124.52,124.56,133812609,7.370529549999972,0.2495896587895541,0.9999966763156595,0.002578247007973665,0
2010-12-14,124.75,125.23,124.29,124.67,147249532,8.370529549999972,0.28345285099255596,0.977991193328977,-0.20864617363125526,0
2010-12-15,124.44,124.93,123.89,124.098,160823010,9.370529549999972,0.3173160431955579,0.9118783103047057,-0.4104606524331349,0
2010-12-16,124.18,124.91,123.75,124.82,185035177,10.370529549999972,0.3511792353985598,0.8046397180792064,-0.5937633569776896,0
2010-12-17,124.08,124.46,123.82,124.3,141075278,11.370529549999972,0.38504242760156165,0.6611118768568467,-0.7502873358112995,0
2010-12-20,124.64,124.9,123.98,124.6,119085459,14.370529549999972,0.48663200421056735,0.08389486815852755,-0.9964746113658205,1
2010-12-21,124.99,125.47,124.87,125.39,94965438,15.370529549999972,0.5204951964135692,-0.12841949834253197,-0.9917199364969185,0
2010-12-22,125.48,125.82,125.41,125.78,78878090,16.370529549999972,0.5543583886165712,-0.33494214583358695,-0.9422386953126008,0
2010-12-23,125.64,125.78,125.29,125.6,70079275,17.370529549999972,0.588221580819573,-0.526358903500171,-0.8502624916495479,0
2010-12-27,125.13,125.77,125.04,125.65,58125974,21.370529549999972,0.7236743496315806,-0.9863511035860554,-0.16465570276965985,0
2010-12-28,125.9,125.95,125.5,125.83,55309010,22.370529549999972,0.7575375418345824,-0.9988787355946257,0.0473420698415472,0
2010-12-29,125.98,126.2,125.9,125.92,58033036,23.370529549999972,0.7914007340375844,-0.9663569394688343,0.2572047152375482,0
2010-12-30,125.8,126.13,125.53,125.72,76616846,24.370529549999972,0.8252639262405862,-0.890252448121457,0.4554674287078631,0
2010-12-31,125.53,125.87,125.33,125.75,91270271,25.370529549999972,0.8591271184435881,-0.7739975738958094,0.6331885624388687,0
2011-01-03,126.71,127.6,125.696875,127.05,138725191,28.370529549999972,0.9607166950525938,-0.24432572664055074,0.9696932191686024,0
2011-01-04,127.33,127.37,126.19,126.98,137409675,29.370529549999972,0.9945798872555957,-0.034048990300369626,0.999420165025464,0
2011-01-05,126.58,127.725,126.46,127.64,133975250,0.8399408799999719,0.028443079458597597,0.17776335540551963,0.9840732642821727,0
2011-01-06,127.69,127.83,127.01,127.39,122518970,1.839940879999972,0.06230627166159949,0.3815585742882039,0.9243446621186022,0
2011-01-07,127.56,127.77,126.15,127.14,156034587,2.839940879999972,0.09616946386460137,0.5681455025556977,0.8229281183224533,0
2011-01-10,126.58,127.16,126.2,126.98,122401644,5.839940879999972,0.19775904047360704,0.9466113132297832,0.32237714197099254,0
2011-01-11,127.44,127.74,126.95,127.43,110286968,6.839940879999972,0.23162223267660895,0.9933406379289217,0.11521448276567714,0
2011-01-12,128.21,128.72,127.462125,128.58,107929135,7.839940879999972,0.26548542487961085,0.9952703026826708,-0.09714434928468384,0
2011-01-13,128.63,128.69,128.05,128.3675,129229132,8.839940879999972,0.29934861708261273,0.9523132796161244,-0.305121971458598,0
2011-01-14,128.19,129.33,128.1,129.3,117677857,9.839940879999972,0.3332118092856146,0.8664069303474073,-0.49933859358754024,0
2011-01-18,129.18,129.64,129.03,129.52,114401252,13.839940879999972,0.4686645780976222,0.19561670257708938,-0.9806804299428366,0
2011-01-19,129.41,129.5356875,127.91,128.25,151958324,14.839940879999972,0.5025277703006241,-0.01588178149078743,-0.9998738765547779,1
2011-01-20,127.96,128.4,127.13,128.08,175745603,15.839940879999972,0.536390962503626,-0.22666399725859895,-0.9739730141778847,0
2011-01-21,128.88,129.17,128.23,128.37,151462880,16.839940879999972,0.5702541547066279,-0.4272236673947137,-0.904145971631689,0
2011-01-24,128.285,129.25,128.26,129.1,113715455,19.839940879999972,0.6718437313156336,-0.8818286334546426,-0.47156999609762856,0
2011-01-25,128.76,129.28,128.11,129.17,167552153,20.839940879999972,0.7057069235186354,-0.9615234123854349,-0.2747230012843286,0
2011-01-26,129.49,130.05,129.23,129.67,141281439,21.839940879999972,0.7395701157216373,-0.9978534881523555,-0.06548599989445733,0
2011-01-27,129.7,130.21,129.47,129.99,123302633,22.839940879999972,0.7734333079246392,-0.9891803744416449,0.14670441990440228,0
2011-01-28,130.14,130.35,127.51,127.72,295637223,23.839940879999972,0.8072965001276411,-0.9358952286569883,0.352278470782822,0
2011-01-31,128.07,128.78,127.75,128.68,149249105,26.839940879999972,0.9088860767366468,-0.5417230623995154,0.8405570317738652,0
2011-02-01,129.46,130.97,129.380125,130.74,167194214,27.839940879999972,0.9427492689396486,-0.3520093156524208,0.9359964966248081,0
2011-02-02,130.4,130.84,130.33,130.485,118323602,28.839940879999972,0.9766124611426505,-0.14641994977056727,0.9892225221400817,0
2011-02-03,130.26,130.98,129.57,130.78,145886611,0.3093522099999717,0.010475653345652446,0.06577295542950001,0.9978346147203297,0
2011-02-04,130.83,131.2,130.23,131.15,134634710,1.3093522099999717,0.04433884554865434,0.27499950052676403,0.9614443690146771,0
2011-02-07,131.44,132.4,131.43,131.97,112439030,4.309352209999972,0.14592842215766,0.793716909704052,0.608287322940278,0
2011-02-08,132.09,132.64,131.73,132.57,99072704,5.309352209999972,0.1797916143606619,0.9042687933167591,0.4269636394746656,0
2011-02-09,132.21,132.63,131.61,132.269,146436606,6.309352209999972,0.21365480656366378,0.9740381569227523,0.22638389708309223,0
2011-02-10,131.6,132.47,131.3,132.321,162708478,7.309352209999972,0.2475179987666657,0.9998784024218347,0.015594241576939734,0
2011-02-11,131.8,133.28,131.77,133.11,137716436,8.309352209999972,0.28138119096966757,0.9806241348154913,-0.19589871417998025,0
2011-02-14,133.03,133.54,132.88,133.43,101691100,11.309352209999972,0.38297076757867327,0.6708218029520064,-0.741618573583631,0
2011-02-15,133.02,133.22,132.3166875,133.01,119575387,12.309352209999972,0.41683395978167515,0.49908941551024333,-0.8665504920808963,0
2011-02-16,133.46,134.01,133.19,133.85,130183448,13.309352209999972,0.450697151984677,0.30484809684845054,-0.9524009858499086,0
2011-02-17,133.46,134.43,133.34,134.25,109810420,14.309352209999972,0.4845603441876789,0.09685812988582504,-0.9952981978658559,1
2011-02-18,134.37,134.69,134.06,134.53,130002330,15.309352209999972,0.5184235363906808,-0.11550013845917262,-0.9933074639888253,1
2011-02-22,133.12,134.5615,131.47,131.83,233116375,19.30935220999997,0.6538763052026884,-0.8230914690369027,-0.5679088250755342,0
2011-02-23,131.75,132.07,130.21,131.02,227610100,20.30935220999997,0.6877394974056903,-0.9244543508052372,-0.38129273960733523,0
2011-02-24,130.88,131.44,129.7,130.93,260467041,21.30935220999997,0.7216026896086921,-0.9841243439815374,-0.17748035266729886,0
2011-02-25,131.48,132.41,131.4,132.33,141693837,22.30935220999997,0.755465881811694,-0.9994103320432627,0.03433639767325463,0
2011-02-28,132.82,133.32,132.38,133.15,141600773,25.30935220999997,0.8570554584206997,-0.7821737492328609,0.6230603710805316,0
2011-03-01,133.57,133.69,130.89,130.93,258582270,26.30935220999997,0.8909186506237016,-0.6329659534962923,0.7741796314257626,0
2011-03-02,130.75,131.82,130.35,131.21,200277834,27.30935220999997,0.9247818428267035,-0.45521139505728797,0.8903833925955702,0
2011-03-03,132.4,133.62,132.39,133.47,176485166,28.30935220999997,0.9586450350297054,-0.2569268039958862,0.9664308652916979,0
2011-03-04,133.37,133.63,131.6,132.47,277371473,29.30935220999997,0.9925082272327073,-0.04705481480500864,0.9988923087118383,0
2011-03-07,132.86,133.159375,130.735,131.43,216888931,2.7787635399999715,0.09409780384171297,0.5573859288189658,0.830253531371363,0
2011-03-08,131.64,133.0,131.07,132.58,174706407,3.7787635399999715,0.12796099604471486,0.7201390102825006,0.6938298104501857,0
2011-03-09,132.32,132.8,131.6,132.39,153903463,4.7787635399999715,0.16182418824771674,0.8504138244304741,0.5261143670510575,0
2011-03-10,131.0,131.18,129.81,129.9375,301665703,5.7787635399999715,0.19568738045071865,0.9423349775153332,0.3346711671942719,0
2011-03-11,129.52,131.31,129.49,130.84,225758504,6.7787635399999715,0.22955057265372053,0.991756825794388,0.12813429864887813,0
2011-03-14,129.99,130.48,129.06,130.05,235607778,9.778763539999971,0.3311401492627262,0.8728330517278011,-0.4880189174730152,0
2011-03-15,126.59,129.33,126.5,128.56,359794831,10.778763539999971,0.3650033414657281,0.7500971851905409,-0.6613276137960878,0
2011-03-16,128.15,128.57,125.28,126.175,469160630,11.778763539999971,0.39886653366873,0.593531937734572,-0.8048104366178686,0
2011-03-17,128.0,128.39,127.1,127.85,254521638,12.778763539999971,0.43272972587173186,0.410198401574865,-0.9119963110371804,0
2011-03-18,128.84,128.88,127.51,127.76,230654390,13.778763539999971,0.4665929180747338,0.2083649186707947,-0.9780511544225656,0
2011-03-21,129.35,130.01,129.2,129.74,154065282,16.77876353999997,0.5681824946837395,-0.4154188794680063,-0.9096302295886751,0
2011-03-22,129.72,129.89,129.17,129.29,129743412,17.77876353999997,0.6020456868867413,-0.5981350555775736,-0.8013953177360179,0
2011-03-23,128.93,130.0,128.32,129.66,148648724,18.77876353999997,0.6359088790897433,-0.7538753423817761,-0.6570174793327497,0
2011-03-24,130.4,131.09,129.67,130.9,159238287,19.77876353999997,0.6697720712927451,-0.8756158533886901,-0.48300815448022805,0
2011-03-25,131.24,131.87,130.892125,131.3,155769995,20.77876353999997,0.703635263495747,-0.9578660918981532,-0.287215163234393,0
2011-03-28,131.58,131.92,130.94,130.98,109839083,23.77876353999997,0.8052248401047527,-0.9404012910904265,0.3400667753772176,0
2011-03-29,130.87,131.9,130.44,131.86,129844555,24.77876353999997,0.8390880323077545,-0.8473843683301207,0.5309799735486851,0
2011-03-30,132.55,133.16,132.36,132.77,135895860,25.77876353999997,0.8729512245107565,-0.7161504129682092,0.6979459764232926,0
2011-03-31,132.6,132.96,132.45,132.59,132756530,26.77876353999997,0.9068144167137584,-0.5526180760182675,0.8334346177462683,0
2011-04-01,133.41,133.77,132.83,133.15,154038917,27.77876353999997,0.9406776089167602,-0.3641626654116279,0.9313353601792959,0
2011-04-04,133.43,133.67,132.88,133.26,100773342,1.2481748699999713,0.04226718552576593,0.26246179765532546,0.9649423841719956,0
2011-04-05,133.0,133.83,132.94,133.24,121083840,2.2481748699999713,0.07613037772876782,0.46030725655023974,0.8877596688108733,0
2011-04-06,133.88,134.0,133.12,133.66,120453617,3.2481748699999713,0.10999356993176972,0.6373928594839188,0.7705389949112982,0
2011-04-07,133.42,133.9775,132.66,133.32,170973204,4.248174869999971,0.1438567621347716,0.7857320462677108,0.6185670145327474,0
2011-04-08,133.91,133.99,132.31,132.86,148014798,5.248174869999971,0.1777199543377735,0.8986347199995642,0.4386976635580643,0
2011-04-11,133.0,133.45,132.14,132.46,121518486,8.248174869999971,0.2793095309467792,0.9830909290535124,-0.18311806358931906,0
2011-04-12,131.72,131.98,130.99,131.47,161480682,9.248174869999971,0.31317272314978106,0.9222537409757978,-0.3865850970435177,0
2011-04-13,132.08,132.18,130.96,131.46,162172967,10.248174869999971,0.34703591535278294,0.8198229118030982,-0.5726171437205573,0
2011-04-14,130.7,131.76,130.27,131.56,161271236,11.248174869999971,0.3808991075557848,0.6804180716397737,-0.7328241588444063,0
2011-04-15,131.8,132.37,131.41,132.04,170146610,12.248174869999971,0.41476229975878676,0.5103263783807026,-0.8599808064886307,0
2011-04-18,130.59,132.030125,129.51,130.56,210908208,15.248174869999971,0.5163518763677925,-0.10256120937541957,-0.9947266952944668,1
2011-04-19,130.76,131.35,130.44,131.31,124321889,16.24817486999997,0.5502150685707943,-0.31030188942987313,-0.9506380685709209,0
2011-04-20,132.88,133.39,132.79,133.1,156473001,17.24817486999997,0.5840782607737962,-0.5040479551535836,-0.8636756676585783,0
2011-04-21,133.79,133.84,133.104625,133.78,136214509,18.24817486999997,0.617941452976798,-0.6750614595334522,-0.737761496591253,0
2011-04-25,133.68,133.86,133.2,133.64,65760002,22.24817486999997,0.7533942217888057,-0.999772598296069,0.02132490788555618,0
2011-04-26,134.05,135.06,133.91,134.791,146658425,23.24817486999997,0.7872574139918075,-0.9727246111647574,0.23196299453656813,0
2011-04-27,135.05,135.87,134.5,135.67,143104801,24.24817486999997,0.8211206061948094,-0.9018067468364841,0.43213955079371885,0
2011-04-28,135.43,136.29,135.41,136.11,124865764,25.24817486999997,0.8549837983978114,-0.7902174007907552,0.6128266145391393,0
2011-04-29,136.16,136.57,135.98,136.43,115094350,26.24817486999997,0.8888469906008132,-0.6429892522168557,0.7658751997118126,0
