DATE,px_open,px_high,px_low,px_last,px_volume,vwap,"smavg(px_last,period=20)","smavg(px_last,period=50)","rsi(px_last,period=14)"
8/19/2009,98.31,100.3,98.21,99.96,192812731,99.50417,99.54875,94.9115,58.25533576
8/20/2009,100.09,101.22,99.87,100.99,174131266,100.7115,99.7152,95.0433,61.65030318
8/21/2009,101.82,103.13,101.62,102.97,224604936,102.5966,99.9607,95.2063,67.17656346
8/24/2009,103.39,103.95,102.59,102.96,191278905,103.239,100.1912,95.3639,67.12395369
8/25/2009,103.37,104.26,102.94,103.16,215310557,103.4497,100.4547,95.5691,67.66930746
8/26/2009,102.84,103.64,102.49,103.17,194620649,103.0665,100.7306,95.7997,67.69815978
8/27/2009,103.11,103.72,101.94,103.4,196230012,102.8508,100.9671,96.0367,68.39673026
8/28/2009,104.23,104.35,102.67,103.38,147024385,103.4063,101.1956,96.25992,68.25849256
8/31/2009,102.37,102.58,101.79,102.46,176051535,102.2339,101.2966,96.46832,62.04623953
9/1/2009,101.95,103.24,99.99,100.2,321276728,101.2428,101.2716,96.68672,50.00634123
9/2/2009,99.78,100.44,99.57,99.82,171804979,100.0675,101.2421,96.89612,48.30890152
9/3/2009,100.4,100.77,99.59,100.65,143572281,100.2508,101.2801,97.10676,52.13100764
9/4/2009,100.85,102.09,100.55,102.06,142687808,101.4326,101.323,97.30636,57.83483634
9/8/2009,103,103.05,102.39,102.94,132909024,102.7974,101.4205,97.52836,60.96131595
9/9/2009,103.12,104.08,102.8,103.73,154612484,103.5229,101.6205,97.74896,63.5726279
9/10/2009,103.8,104.86,103.22,104.79,162902370,104.1712,101.82,98.00576,66.78321622
9/11/2009,104.99,105.3,104.28,104.77,152383638,104.8388,101.98,98.25456,66.66382955
9/14/2009,103.88,105.46,103.15,105.28,149593734,104.7698,102.2045,98.56396,68.22379649
9/15/2009,105.45,106.11,104.76,105.72,196795897,105.4904,102.575,98.88236,69.5477895
9/16/2009,106.1,107.34,105.7288125,107.32,206406229,106.6886,102.9865,99.26756,73.81959977
9/17/2009,107.17,108.06,106.57,107.16,229170848,107.2638,103.3465,99.65076,72.7210046
9/18/2009,107.15,107.16,106.36,106.72,153799032,106.7851,103.633,100.02176,69.65119156
9/21/2009,105.89,107,105.66,106.45,151891981,106.2767,103.807,100.39156,67.76090762
9/22/2009,107.08,107.37,106.6,107.07,143126642,107.0388,104.0125,100.73092,69.78851199
9/23/2009,107.32,108.03,105.99,106.18,225947337,107.1055,104.1635,101.04232,63.60448791
9/24/2009,106.41,106.64,104.55,105.01,228636708,105.2573,104.2555,101.27732,56.51475868
9/25/2009,104.78,105.36,104.09,104.45,204058931,104.6706,104.308,101.48332,53.44412033
9/28/2009,104.85,106.55,104.83,106.32,118285775,106.0257,104.455,101.72712,61.05385526
9/29/2009,106.51,107.02,105.78,106,133733834,106.3089,104.632,101.9445,59.26855054
9/30/2009,106.36,106.46,104.62,105.59,254382968,105.5606,104.9015,102.1449,56.9699492
10/1/2009,105.34,105.733125,102.95,103,281840568,104.0398,105.0605,102.2939,45.07688342
10/2/2009,102.02,103.1,101.99,102.49,224748757,102.5542,105.1525,102.39048,43.16595492
10/5/2009,102.9,104.32,102.6,104.02,149874949,103.5501,105.2505,102.50968,50.01231197
10/6/2009,104.77,106.11,104.71,105.51,202491015,105.4014,105.379,102.65288,55.61924288
10/7/2009,105.27,105.91,105.07,105.8,159200262,105.5139,105.4825,102.81108,56.63868142
10/8/2009,106.55,107.17,105.844875,106.61,183305731,106.6995,105.5735,102.99024,59.44104693
10/9/2009,106.64,107.26,106.36,107.26,135008260,106.8742,105.698,103.16204,61.58650085
10/12/2009,107.76,108.09,107.28,107.68,118030971,107.7453,105.818,103.33944,62.9502617
10/13/2009,107.39,107.7131875,106.76,107.46,157692668,107.3363,105.905,103.47984,61.71431893
10/14/2009,108.72,109.42,107.417375,109.31,191421516,108.8536,106.0045,103.65204,67.49393457
10/15/2009,108.78,109.71,108.73,109.71,173873591,109.1896,106.132,103.83804,68.59774959
10/16/2009,108.8,109.27,108.23,108.89,192069345,108.7445,106.2405,104.01804,63.81381588
10/19/2009,109.07,110.13,108.73,109.79,159530358,109.6679,106.4075,104.1898,66.56951209
10/20/2009,109.95,109.985,108.68,109.211,180921009,109.2832,106.51455,104.35422,63.23328917
10/21/2009,109.04,110.31,108.15,108.23,225787463,109.3253,106.61705,104.52422,57.9354452
10/22/2009,108.19,109.68,107.5,109.33,238443948,108.5843,106.83305,104.69482,61.80020724
10/23/2009,109.69,109.76,107.63,108.08,240033192,108.543,107.01455,104.82502,55.55390408
10/26/2009,108.2,109.31,106.61,106.91,242028169,107.6771,107.04405,104.94742,50.41733059
10/27/2009,107.03,107.39,106.16,106.42,253266295,106.7436,107.06505,105.10962,48.39900933
10/28/2009,106.15,106.4783125,104.35,104.41,248821371,105.281,107.00605,105.21602,41.12603649
10/29/2009,105.19,106.86,104.94,106.65,198110571,105.978,107.18855,105.34982,50.12153467
10/30/2009,106.3,106.62,103.44,103.56,325608088,104.7192,107.24205,105.40122,40.84934708
11/2/2009,104.13,105.41,103.08,104.32,254489769,104.2606,107.25705,105.42822,43.6123518
11/3/2009,103.74,104.8,103.54,104.65,228362523,104.1947,107.21405,105.46202,44.81768477
11/4/2009,105.51,106.33,104.65,104.92,247996688,105.6222,107.17005,105.49722,45.83781066
11/5/2009,105.66,106.88,105.44,106.850125,180015203,106.299,107.1820563,105.5708225,52.58572174
11/6/2009,106.26,107.4,106.05,107.13,170954088,106.8172,107.1755563,105.6454225,53.49057359
11/9/2009,107.95,109.63,107.87,109.57,159495654,108.8244,107.2700563,105.7692225,60.55767391
11/10/2009,109.31,109.93,108.97,109.59,171899752,109.4618,107.3765563,105.9118225,60.61050694
11/11/2009,110.31,110.82,109.62,110.15,169466161,110.1192,107.4185563,106.1108225,62.1397252
11/12/2009,110,110.57,108.75,109.03,157144501,109.5673,107.3845563,106.2950225,57.34463731
11/13/2009,109.31,110.09,108.75,109.62,150962935,109.4725,107.4210563,106.4744225,59.13364346
11/16/2009,110.38,111.69,110.32,111.21,210922108,111.0895,107.4920563,106.6574225,63.56818567
11/17/2009,110.92,111.39,110.5,111.339,147134089,111.001,107.5984563,106.8254025,63.91035631
11/18/2009,111.26,111.43,110.57,111.27,156486734,111.0336,107.7504563,106.9762025,63.56645487
11/19/2009,110.51,111.305875,109.13,109.82,208734520,109.7187,107.7749563,107.0768025,56.66584157
11/20/2009,109.25,109.76,109.01,109.43,134195979,109.3731,107.8424563,107.1700025,54.93834744
11/23/2009,110.72,111.74,110.6,110.82,148010135,111.0813,108.0379563,107.2808025,59.65875415
11/24/2009,111,111.2021875,110.01,110.99,138420046,110.7001,108.2664563,107.3862025,60.20777562
11/25/2009,111.17,111.5,110.82,111.38,109564770,111.2391,108.6149563,107.4674025,61.50219889
11/27/2009,108.4,110.32,108.29,109.57,126001795,109.4339,108.7609563,107.5156025,52.90131278
11/30/2009,109.48,110.2,108.12,109.94,160874797,109.5929,109.0799563,107.5800025,54.30800947
12/1/2009,110.92,111.66,110.73,111.3,159613619,111.1975,109.4289563,107.6770025,59.13886406
12/2/2009,111.28,112.01,110.92,111.25,132315059,111.3832,109.7589563,107.7606025,58.89234047
12/3/2009,111.55,112.18,110.29,110.38,167324826,111.2811,110.0319563,107.8446025,54.62542296
12/4/2009,111.84,112.38,110.04,111.01,274907788,111.1555,110.23995,107.9646025,57.05205433
12/7/2009,110.91,111.53,110.49,110.84,127973802,111.0725,110.42545,108.0924025,56.17896634
12/8/2009,110.04,110.7725,109.27,109.61,169863654,109.7841,110.42745,108.1582025,50.19378208
12/9/2009,109.58,110.18,109.02,110.021,155063348,109.6319,110.449,108.2386225,52.03273305
12/10/2009,110.7,111.12,110.45,110.64,137914737,110.7515,110.4735,108.3396225,54.74296342
12/11/2009,111.11,111.36,110.61,111.11,124853988,111.0565,110.5775,108.5018225,56.74155489
12/14/2009,111.87,112,111.37,111.87,107141486,111.7455,110.69,108.6894225,59.83066229
12/15/2009,111.46,111.92,111,111.35,120408777,111.4823,110.697,108.8360225,56.83984801
12/16/2009,111.8,112.13,111.27,111.52,155358104,111.7387,110.70605,108.9562225,57.5863003
12/17/2009,110.72,110.93,110.08,110.18,183390083,110.4492,110.65155,109.0438225,50.2142746
12/18/2009,110.2,110.3,109.28,110.21,174591136,109.8945,110.67105,109.1158225,50.3674663
12/21/2009,110.76,111.7,110.76,111.33,118104223,111.3116,110.76605,109.1972225,55.83162475
12/22/2009,111.57,111.97,111.425,111.73,91707436,111.7044,110.81155,109.2782225,57.62587983
12/23/2009,112,112.11,111.5,111.95,111783033,111.9076,110.85955,109.3680225,58.62150267
12/24/2009,112.19,112.6,111.9948125,112.48,39677470,112.3923,110.91455,109.4314225,60.9989367
12/28/2009,112.9,112.99,112.32,112.72,87508427,112.6439,111.07205,109.4916225,62.06192648
12/29/2009,113.01,113.03,112.55,112.562,80572472,112.7795,111.20315,109.5650625,60.88541428
12/30/2009,112.23,112.65,112.17,112.52,73138357,112.4311,111.26415,109.6196625,60.55678152
12/31/2009,112.77,112.8,111.39,111.44,90637861,112.1311,111.27365,109.6642425,52.68230793
1/4/2010,112.37,113.39,111.51,113.33,118944541,113.0462,111.42115,109.7662425,61.99580901
1/5/2010,113.26,113.68,112.85,113.63,111579866,113.3654,111.55215,109.8522425,63.23287598
1/6/2010,113.52,113.99,113.43,113.71,116074402,113.6966,111.69565,109.9648425,63.57338914
1/7/2010,113.5,114.33,113.18,114.19,131091048,113.8397,111.92465,110.1104425,65.63016792
1/8/2010,113.89,114.62,113.66,114.57,126402764,114.1255,112.1521,110.2734425,67.20870375
1/11/2010,115.08,115.13,114.235,114.73,106375678,114.6144,112.3566,110.4798425,67.87767141
1/12/2010,113.97,114.21,113.22,113.66,163333432,113.7391,112.4841,110.6200425,59.18232235
1/13/2010,113.95,114.94,113.37,114.62,161821927,114.1878,112.6216,110.8412425,63.67806277
1/14/2010,114.49,115.14,114.42,114.93,115783759,114.7899,112.8006,111.0534425,65.01796512
1/15/2010,114.73,114.84,113.2,113.64,212283097,113.7979,112.9066,111.2332425,55.79424256
1/19/2010,113.62,115.13,113.59,115.06,139172635,114.5575,113.1506,111.4360425,62.15820872
1/20/2010,114.28,114.45,112.98,113.89,216490121,113.6436,113.3346,111.57684,55.11743734
1/21/2010,113.92,114.27,111.56,111.7,344859506,112.4505,113.3531,111.66824,44.87181534
1/22/2010,111.2,111.741625,109.09,109.21,345942402,110.5713,113.2271,111.66104,36.55220778
1/25/2010,110.21,110.41,109.41,109.77,186937468,109.9949,113.1181,111.66464,39.27893651
1/26/2010,109.34,110.47,109.04,109.31,211168719,109.7721,112.9596,111.64784,37.84035297
1/27/2010,109.17,110.08,108.33,109.83,271863580,109.1921,112.8151,111.66384,40.49355059
1/28/2010,110.19,110.25,107.91,108.57,316103993,108.8885,112.6155,111.64284,36.43532999
1/29/2010,109.04,109.8,107.22,107.39,310677592,108.4646,112.359,111.56644,33.09067333
2/1/2010,108.15,109.07,107.5008125,109.06,187864905,108.5695,112.24,111.52086,41.30296136
2/2/2010,109.26,110.59,108.88,110.38,216327851,109.8783,112.0925,111.50306,46.8553425
2/3/2010,109.88,110.4815,109.51,109.83,172730603,109.9561,111.9025,111.50326,44.94750193
2/4/2010,108.98,109.03,106.42,106.44,356715612,107.4754,111.539,111.44346,35.38409305
2/5/2010,106.56,106.88,104.58,106.66,493585758,105.9524,111.1625,111.36026,36.33086156
2/8/2010,106.74,107.33,105.809875,105.89,224166833,106.5727,110.7285,111.25826,34.42940419
2/9/2010,107.13,108.15,106.27,107.22,337820408,107.2262,110.353,111.17506,40.24666634
2/10/2010,107.05,107.6,106.11,107.01,240511495,106.9265,110.0205,111.12386,39.64854527
2/11/2010,106.87,108.25,106.25,108.13,223591548,107.4759,109.696,111.08766,44.39487011
2/12/2010,106.99,108.1011875,106.51,108.04,304622008,107.3732,109.3515,111.02246,44.09477013
2/16/2010,108.86,109.85,108.42,109.74,159317418,109.155,109.1565,110.99226,50.85284032
2/17/2010,110.27,110.41,109.74,110.26,168845041,110.1315,108.9165,110.98986,52.734969
2/18/2010,110.08,111.14,110.035,110.91,193708529,110.5652,108.7675,110.98786,55.05212234
2/19/2010,110.62,111.57,110.36,111.14,222684816,111.0384,108.7395,110.99386,55.87642124
2/22/2010,111.55,111.58,110.83,111.16,132346808,111.177,108.837,111.02486,55.95206758
2/23/2010,110.86,111.2,109.52,109.81,207496924,110.1391,108.839,111.02064,49.7517493
2/24/2010,110.14,111,109.86,110.82,176350611,110.5578,108.9145,111.02424,53.87035525
2/25/2010,109.24,110.75,108.94,110.67,259634682,109.7948,108.9565,111.01544,53.17328373
2/26/2010,110.77,111.12,110.11,110.74,173589231,110.7487,109.065,110.99284,53.47583401
3/1/2010,111.2,112,111.17,111.89,147709644,111.689,109.29,111.00364,58.24849396
3/2/2010,112.37,112.74,112,112.2,160992382,112.3908,109.447,111.01724,59.45591283
3/3/2010,112.49,112.97,112.02,112.3,150784940,112.5106,109.543,111.05964,59.859182
3/4/2010,112.45,112.8,112.03,112.641,135770353,112.4467,109.68355,111.10826,61.27371283
3/5/2010,113.37,114.34,113.1,114.25,176118769,113.8425,110.07405,111.16666,67.1551083
3/8/2010,114.26,114.52,114.07,114.27,114631139,114.3085,110.45455,111.21746,67.22174584
3/9/2010,113.93,114.99,113.87,114.46,154556674,114.4721,110.88305,111.26766,67.88828088
3/10/2010,114.51,115.275,114.41,114.97,186088798,114.8966,111.27055,111.31746,69.67105271
3/11/2010,114.7,115.48,114.35,115.45,160875844,114.9512,111.69255,111.37206,71.2867863
3/12/2010,115.95,115.97,115.14,115.46,162074761,115.472,112.05905,111.43002,71.32106457
3/15/2010,115.26,115.575,114.6,115.49,146816801,115.0862,112.43155,111.48942,71.43125255
3/16/2010,115.81,116.52,115.49,116.41,168615539,116.0549,112.76505,111.58882,74.64811643
3/17/2010,116.76,117.48,116.4198125,117.1,177468085,117.0177,113.10705,111.66422,76.76157671
3/18/2010,117.11,117.27,116.57,117.0375,196509041,116.9527,113.413425,111.73237,76.14238386
3/19/2010,116.96,117.293,115.52,115.97,226641098,116.0768,113.654925,111.77757,66.30458059
3/22/2010,115.31,116.8,115.24,116.5925,184477713,116.2937,113.92655,111.82562,68.83339693
3/23/2010,116.76,117.51,116.38,117.41,182941554,116.9135,114.30655,111.88242,71.82400047
3/24/2010,116.97,117.426375,115.58,116.84,196183319,116.9516,114.60755,111.92462,66.99680129
3/25/2010,117.63,118.166625,116.51,116.65,223396257,117.4365,114.90655,111.98442,65.41850097
3/26/2010,116.87,117.42,116.12,116.582,205808499,116.7977,115.19865,112.02366,64.82985977
3/29/2010,117.169875,117.53,116.688625,117.32,134513501,117.256,115.47015,112.07146,68.17664722
3/30/2010,117.46,117.83,116.91,117.4,145772406,117.3786,115.73015,112.14666,68.52628659
3/31/2010,116.95,117.52,116.61,117,161078665,117.0997,115.96515,112.18546,64.69870324
4/1/2010,117.8,118.25,117.1,117.8,161215165,117.7538,116.2231,112.26366,68.489554
4/5/2010,118.25,118.84,117.92,118.76,105847602,118.5857,116.4486,112.40486,72.32952988
4/6/2010,118.42,119.25,118.29,119.04,110384143,118.8109,116.6871,112.60146,73.34964328
4/7/2010,118.8,119.3566875,117.81,118.36,184576297,118.5337,116.8821,112.77326,66.89921566
4/8/2010,117.95,118.97,117.6,118.7725,158703990,118.3358,117.072225,112.96251,68.69754262
4/9/2010,119.02,119.6,118.8,119.55,133006493,119.1843,117.277225,113.15691,71.80666588
4/12/2010,119.7,120.05,119.56,119.74,110278931,119.8016,117.491225,113.38031,72.52485268
4/13/2010,119.62,120.04,119,119.83,125125040,119.5666,117.708225,113.62911,72.87730263
4/14/2010,120.27,121.19,120.08,121.19,161608989,120.6316,117.947225,113.87171,77.5614745
4/15/2010,120.99,121.565375,120.95,121.29,144615226,121.2304,118.156725,114.08991,77.86419446
4/16/2010,120.86,121.285,118.75,119.36,366879697,119.8519,118.27285,114.28051,60.81206939
4/19/2010,119.01,119.93,118.47,119.81,217947757,119.2484,118.46485,114.54791,62.85467609
4/20/2010,120.56,120.98,119.871,120.88,157707939,120.6351,118.679225,114.83231,67.22870787
4/21/2010,120.95,121.23,119.99,120.66,192910086,120.6745,118.841725,115.12771,65.52035488
4/22/2010,119.81,121.17,119.12,121.02,239188584,120.0543,119.050725,115.40371,66.99818716
4/23/2010,120.94,121.86,120.63,121.8125,177335420,121.2356,119.30885,115.69976,70.04224614
4/26/2010,121.85,122.12,121.23,121.35,143457213,121.7166,119.54725,115.96416,66.20430219
4/27/2010,120.65,121.334625,118.25,118.48,355853771,119.6957,119.60525,116.17296,48.45946494
4/28/2010,119.05,119.68,118.27,119.38,300677608,119.0824,119.70425,116.36576,52.73753121
4/29/2010,120.1,121.11,120.07,120.8575,193774904,120.6751,119.897125,116.57771,58.78560617
4/30/2010,120.88,121.01,118.78,118.8125,270000858,119.8743,119.94775,116.73576,49.36879622
5/3/2010,119.38,120.68,119.2,120.35,182747817,120.0641,120.02725,116.91996,55.18171831
5/4/2010,119.01,119.03,116.92,117.52,360353366,117.8359,119.95125,117.04716,44.95166252
5/5/2010,116.56,117.8,115.97,116.82,328973162,116.8735,119.87425,117.18736,42.83627115
5/6/2010,116.26,117,105,112.942,647356524,113.9683,119.582725,117.2298,33.44590763
5/7/2010,112.64,113.77,109.41,111.26,637558734,111.8102,119.168225,117.2416,30.33934693
5/10/2010,115.81,116.65,114.91,116.16,396159543,115.7412,118.989225,117.35,46.05809378
5/11/2010,115.07,117.36,114.91,115.83,317849705,116.1089,118.789225,117.4288,45.31646101
5/12/2010,116.29,117.62,116.09,117.45,235607027,116.96,118.602225,117.5338,49.60633605
5/13/2010,117.13,117.68,115.89,115.99,234456089,116.8679,118.337225,117.6076,46.09656253
5/14/2010,115.12,115.33,112.87,113.89,345602060,113.801,118.063725,117.63258,41.54357055
5/17/2010,114.2,114.52,111.77,113.95,325943991,113.2451,117.770725,117.62658,41.72068721
5/18/2010,114.88,115.22,112.03,112.4,360595878,113.4487,117.346725,117.58918,38.47731349
5/19/2010,111.77,112.77,110.36,111.76,394759527,111.6374,116.901725,117.53518,37.19165963
5/20/2010,109.38,109.89,107.47,107.54,530423626,108.8905,116.227725,117.38658,30.05953751
5/21/2010,105.91,109.38,105.3611875,109.115,500909335,107.9508,115.59285,117.25988,35.0645788
5/24/2010,108.52,109.39,107.61,107.71,269822997,108.6026,114.91085,117.10488,32.80902622
5/25/2010,105.11,107.87,104.38,107.818,396505132,106.1052,114.37775,116.95144,33.16492043
5/26/2010,108.48,109.47,106.85,107.17,349719279,108.3743,113.76725,116.76664,32.06740721
5/27/2010,109.19,110.8,108.780125,110.76,300870473,109.7772,113.262375,116.63984,43.26847407
5/28/2010,110.64,110.724,108.85,109.369,297933434,109.8458,112.7902,116.48647,40.48316722
6/1/2010,108.35,109.95,107.37,107.53,277909392,108.8511,112.1492,116.31767,37.08432412
6/2/2010,108.08,110.34,107.509125,110.33,240243641,108.9626,111.7897,116.19242,44.69744641
6/3/2010,110.65,111.06,109.58,110.71,226618259,110.4611,111.4842,116.05842,45.65849609
6/4/2010,108.61,109.33,106.465,106.82,398475566,107.9803,111.1781,115.85802,38.31759196
6/7/2010,107.2,107.61,105.41,105.49,264609061,106.561,110.8896,115.63482,36.17600703
6/8/2010,105.57,106.83,104.65,106.62,357774294,105.6733,110.4126,115.43558,39.28108549
6/9/2010,107.24,108.28,105.6,106.05,268023252,107.0062,109.9236,115.21018,38.26968175
6/10/2010,107.86,109.28,106.042625,109.15,317890583,108.4199,109.5086,115.04518,46.35896017
6/11/2010,108.19,109.75,108.12,109.68,214128107,108.9256,109.1931,114.89878,47.62268738
6/14/2010,110.52,111.12,109.4,109.509,207196003,110.2642,108.97405,114.73296,47.2360228
6/15/2010,110.28,112.1,110.09,112,238268655,111.1246,108.87655,114.59776,53.1974752
6/16/2010,111.42,112.42,111.2,111.96,216373918,111.8241,108.85455,114.45616,53.09373936
6/17/2010,112.28,112.33,111.05,112.14,263185740,111.6858,108.87355,114.33176,53.53285708
6/18/2010,111.83,112.13,111.37,111.729,174006543,111.7133,109.083,114.19089,52.32826369
6/21/2010,113.12,113.2,110.79,111.41,213140636,112.109,109.19775,114.02809,51.36221865
6/22/2010,111.41,111.9,109.41,109.57,239355313,110.6662,109.29075,113.82469,46.07815595
6/23/2010,109.64,110.03,108.48,109.23,254698722,109.1761,109.36135,113.61269,45.15374779
6/24/2010,108.69,108.83,107.14,107.42,268692053,107.9082,109.37385,113.33729,40.49610409
6/25/2010,107.74,108.42,106.77,107.8675,238726472,107.6549,109.229225,113.06884,42.08666457
6/28/2010,108.03,108.32,107.14,107.53,169333229,107.754,109.137275,112.83224,41.19235712
6/29/2010,106.02,107.511375,103.55,104.21,373760407,104.6561,108.971275,112.52024,33.6234439
6/30/2010,103.92,104.88,102.88,103.22,284101670,104.0182,108.615775,112.16704,31.74999303
7/1/2010,103.15,103.49,101.13,102.76,382924764,102.3889,108.218275,111.80904,30.88878463
7/2/2010,103.11,103.42,101.62,102.2,233385146,102.5315,107.987275,111.43264,29.82805562
7/6/2010,103.64,104.37,101.88,102.87,256936431,103.1709,107.856275,111.05379,32.80133507
7/7/2010,103.13,106.24,103.02,106.1075,253769702,104.8229,107.83065,110.74894,44.94130909
7/8/2010,107,107.28,105.91,107.16,210842046,106.6566,107.88615,110.52254,48.21656315
7/9/2010,107.13,107.97,106.93,107.96,144999850,107.5026,107.82665,110.29414,50.62100314
7/12/2010,107.6,108.24,107.15,108.03,131283538,107.8066,107.74415,110.03759,50.83611384
7/13/2010,109.15,110.09,108.93,109.66,213025882,109.5411,107.7517,109.85454,55.67798765
7/14/2010,109.31,110.08,108.86,109.651,184426719,109.4518,107.63425,109.64056,55.64540127
7/15/2010,109.61,110.06,108.17,109.68,232337892,109.0983,107.52025,109.48376,55.73529933
7/16/2010,109.09,109.205875,106.45,106.66,282693306,107.4747,107.24625,109.28056,45.41282531
7/19/2010,107.05,107.63,106.22,107.29,186708979,107.0096,107.0243,109.16752,47.59333622
7/20/2010,105.87,108.56,105.82,108.48,258162303,107.2666,106.8778,109.11192,51.53170588
7/21/2010,109.04,109.07,106.63,107.07,264526950,107.7434,106.7528,108.93012,47.02257154
7/22/2010,108.34,109.94,108.33,109.461,274781292,109.3469,106.76435,108.80274,54.32173952
7/23/2010,109.24,110.57,108.93,110.41,222020785,109.8111,106.91385,108.66194,56.86219643
7/26/2010,110.6,111.67,110.29,111.56,182126480,111.1816,107.098475,108.57334,59.7812819
7/27/2010,112.17,112.29,111.11,111.55,204855535,111.6466,107.299475,108.52654,59.7434232
7/28/2010,111.32,111.66,110.46,110.83,163056171,111.0738,107.630475,108.46414,56.94708814
7/29/2010,111.52,111.82,109.41,110.29,220149031,110.5304,107.983975,108.42194,54.87264771
7/30/2010,109.17,110.86,108.98,110.27,220070531,110.0586,108.359475,108.39214,54.79303622
8/2/2010,111.99,112.94,111.54,112.76,188263197,112.3882,108.887475,108.49654,62.1548394
8/3/2010,112.48,112.77,111.85,112.22,146657242,112.2947,109.354975,108.55864,59.87753103
8/4/2010,112.53,113.11,112.16,112.97,158171627,112.696,109.6981,108.66384,61.96209702
8/5/2010,112.25,112.91,112.08,112.85,140473721,112.561,109.9826,108.76448,61.41231801
8/6/2010,111.74,112.57,110.92,112.392,239728279,111.8336,110.2042,108.86892,59.25144181
8/9/2010,112.92,113.18,112.32,112.992,120800381,112.8495,110.4523,108.91356,61.17859442
8/10/2010,112.03,112.98,111.370125,112.375,242916211,112.2081,110.58805,108.97368,58.13384534
8/11/2010,110.65,110.69,109.12,109.3,273408176,109.6952,110.5705,109.00908,45.87893852
8/12/2010,107.65,109.02,107.6,108.63,239542543,108.5273,110.518,108.97508,43.7165145
8/13/2010,108.29,108.96,108.18,108.31,158698476,108.517,110.6005,108.92708,42.6817778
8/16/2010,107.57,108.61,107.18,108.26,147895278,108.1113,110.649,108.95588,42.51245897
8/17/2010,109.19,110.39,108.88,109.59,172270222,109.661,110.7045,109.03788,48.37867714
8/18/2010,109.54,110.38,108.91,109.79,182922040,109.6507,110.8405,109.10128,49.21786363
8/19/2010,109.22,109.49,107.43,107.88,265847589,108.2271,110.76145,109.13788,42.16772607
8/20/2010,107.56,107.937625,106.749875,107.53,209714149,107.33,110.61745,109.10548,41.00850016
8/23/2010,108.04,108.57,107.07,107.123625,163490258,107.6742,110.3956313,109.0543525,39.64571386
8/24/2010,105.95,106.39,104.97,105.53,280795568,105.817,110.0946313,108.9747725,34.76641303
8/25/2010,104.95,106.34,104.29,105.94,272330717,105.3418,109.8501313,108.8535725,36.91747454
8/26/2010,106.44,106.58,104.88,105.23,224492677,105.7484,109.5971313,108.7189725,34.77875064
8/27/2010,105.89,106.97,104.31,106.86,272704063,105.9763,109.4266313,108.6133725,42.95006357
8/30/2010,106.58,106.91,105.3,105.311,167238558,106.1144,109.0541813,108.4850125,38.06891801
8/31/2010,104.92,105.98,104.49,105.31,273933006,105.3228,108.7086813,108.3630125,38.06591036
9/1/2010,106.73,108.61,106.66,108.46,267834949,107.9945,108.4831813,108.3408125,51.15649301
9/2/2010,108.72,109.49,108.49,109.47,156112147,109.0179,108.3141813,108.3456125,54.47879047
9/3/2010,110.54,110.99,109.95,110.89,212197260,110.554,108.2390813,108.4150125,58.72915955
9/7/2010,110.37,110.51,109.55,109.64,141973690,109.9828,108.0714813,108.4504625,53.95344478
9/8/2010,109.86,110.85,109.81,110.41,150268927,110.413,107.9732313,108.5080625,56.31028017
9/9/2010,111.65,111.68,110.62,110.92,147017889,111.1387,108.0542313,108.6422625,57.84915235
9/10/2010,111.12,111.61,110.87,111.482,127818961,111.3403,108.1968313,108.8075025,59.54035699
9/13/2010,112.58,112.95,112.13,112.72,178503456,112.5316,108.4173313,109.0067025,63.0567245
9/14/2010,112.5,113.29,112.08,112.65,209823581,112.7777,108.6368313,109.2157025,62.72477395
9/15/2010,112.32,113.21,111.98,113.08,168608341,112.715,108.8113313,109.4199025,63.97921501
9/16/2010,112.73,113.12,112.35,113.05,199962858,112.7823,108.9743313,109.5587525,63.81784991
9/17/2010,113.04,113.15,112.18,112.49,195836810,112.5864,109.2048313,109.6653525,60.73831647
9/20/2010,112.88,114.46,112.521625,114.21,214786712,113.7045,109.5388313,109.7903525,66.1424212
9/21/2010,114.3,114.84,113.51,113.98,268632440,114.1288,109.88165,109.9093525,64.85685398
9/22/2010,113.8,114.44,113.1,113.42,191322353,113.597,110.27615,109.9845525,61.71180216
9/23/2010,112.49,113.67,112.18,112.498,202354235,112.9002,110.60405,110.0414925,56.82588902
9/24/2010,113.75,114.9,113.65,114.82,209671704,114.4879,111.08355,110.1442925,64.45786512
9/27/2010,114.86,114.99,114.16,114.27,128799460,114.5577,111.45405,110.2964925,61.67674221
9/28/2010,114.42,115.04,113.18,114.67,209207409,114.2398,111.922,110.4440925,62.92946535
9/29/2010,114.38,114.91,114.02,114.47,179665724,114.4449,112.38,110.5638925,61.84097719
9/30/2010,115.05,115.79,113.59,114.13,287106609,114.5637,112.6635,110.7050925,59.94278497
10/1/2010,114.99,115.12,113.93,114.61,174638619,114.5503,112.9205,110.8080725,61.72879144
10/4/2010,114.37,114.85,113.18,113.75,166153198,113.8998,113.0635,110.8748725,56.83899725
10/5/2010,114.8,116.32,114.67,116.04,229634076,115.6087,113.3835,110.9644725,64.82843494
10/6/2010,116.02,116.33,115.56,116.03,148626519,115.9814,113.6645,111.0540725,64.7720502
10/7/2010,116.5,116.53,115.19,115.89,164859971,115.8681,113.913,111.1552725,63.93367508
10/8/2010,116.05,116.86,115.61,116.5375,177760079,116.2915,114.165775,111.2802225,66.11799508
